Treatment;Time;Species_Tissue;N;mean;sd;se
85;P;7;0然_TR;5;-35.688804346;0.238614784312964;0.106711775632048
86;P;7;0然_TS;5;-37.0282475;0.495208222741071;0.221463849813178
87;P;7;50然_TR;4;25.905900148;33.4094767635049;16.7047383817525
88;P;7;50然_TS;5;-36.534112092;0.423637629805954;0.189456507614601
89;P;7;500然_TR;5;118.030199522;40.9282175625195;18.3036553335389
90;P;7;500然_TS;5;-35.060627878;0.614874488642752;0.274980230847123
91;P;10;0然_TR;5;-34.468078214;0.713370721767818;0.319029085406186
92;P;10;0然_TS;5;-36.577178656;0.591242144597433;0.264411525296524
93;P;10;50然_TR;5;1.6857959028;9.61616923133869;4.30048161688304
94;P;10;50然_TS;5;-36.673365672;0.0851160598554269;0.0380650591627351
95;P;10;500然_TR;5;129.855724704;32.5193526532912;14.5430966234094
96;P;10;500然_TS;5;-35.73694899;0.769781522998381;0.344256762649539
97;P;14;0然_TR;5;-34.973850186;0.625794030356384;0.279863598358088
98;P;14;0然_TS;5;-36.675792962;0.226323179622473;0.101214802903949
99;P;14;50然_TR;5;4.4031450454;9.98075599220895;4.46352977308352
100;P;14;50然_TS;5;-36.090501564;0.664050384970921;0.296972360255977
101;P;14;500然_TR;5;50.534927444;22.5626030149762;10.0903028181657
102;P;14;500然_TS;5;-33.810863962;0.397772438190052;0.177889242273758
103;P;17;0然_TR;5;-35.059317362;1.52992879981518;0.684204959424283
104;P;17;0然_TS;5;-35.279770224;0.819451913197082;0.366470036440187
105;P;17;50然_TR;5;-1.881198153;25.9104816697747;11.5875196686757
106;P;17;50然_TS;5;-35.652889726;0.663623163585507;0.296781301044131
107;P;17;500然_TR;5;45.6443759624;40.915736735895;18.2980737381893
108;P;17;500然_TS;5;-33.736772808;0.671983737390699;0.300520263315994
